Accession	Description	Taxonomy	SC	MW	pI	PepC	SpC	www	
Bacteria (Superkingdom) [2]	Fusobacteria (Phylum) [32066]	Fusobacteriia (Class) [203490]	Fusobacteriales (Order) [203491]	Fusobacteriaceae (Family) [203492]	Fusobacterium (Genus) [848]	Fusobacterium sp. CM22 (Species) [936563]	X8GUX5	Uncharacterized protein (Fragment) OS=Fusobacterium sp. CM22 OX=936563 GN=HMPREF1500_0121 PE=4 SV=1	Fusobacterium sp. CM22 (Species) [936563]	0.033868	57.639	5.387626647949219	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Fusobacteria (Phylum) [32066]	Fusobacteriia (Class) [203490]	Fusobacteriales (Order) [203491]	Fusobacteriaceae (Family) [203492]	Fusobacterium (Genus) [848]	Fusobacterium nucleatum (Species) [851]	Fusobacterium nucleatum subsp. animalis (Subspecies) [76859]	Fusobacterium nucleatum subsp. animalis ATCC 51191 (Species) [997347]	F9EL59	Outer membrane porin F OS=Fusobacterium nucleatum subsp. animalis ATCC 51191 OX=997347 GN=HMPREF9094_0663 PE=3 SV=1	Fusobacterium nucleatum subsp. animalis ATCC 51191 (Species) [997347]	0.129187	23.629	9.096443176269531	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Fusobacteria (Phylum) [32066]	Fusobacteriia (Class) [203490]	Fusobacteriales (Order) [203491]	Fusobacteriaceae (Family) [203492]	Fusobacterium (Genus) [848]	Fusobacterium nucleatum (Species) [851]	Fusobacterium nucleatum subsp. animalis (Subspecies) [76859]	Fusobacterium nucleatum subsp. animalis ATCC 51191 (Species) [997347]	A0A0D6FRL3	Porin OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=RN93_02730 PE=3 SV=1	Fusobacterium nucleatum subsp. animalis ATCC 51191 (Species) [997347]	0.148352	19.958	8.852272033691406	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Fusobacteria (Phylum) [32066]	Fusobacteriia (Class) [203490]	Fusobacteriales (Order) [203491]	Fusobacteriaceae (Family) [203492]	Fusobacterium (Genus) [848]	Fusobacterium nucleatum (Species) [851]	Fusobacterium nucleatum subsp. animalis (Subspecies) [76859]	Fusobacterium nucleatum subsp. animalis ATCC 51191 (Species) [997347]	A0A2D3JMS8	Porin OS=Fusobacterium nucleatum subsp. vincentii OX=155615 GN=CS401_04550 PE=3 SV=1	Fusobacterium nucleatum subsp. animalis ATCC 51191 (Species) [997347]	0.156977	18.864	6.614036560058594	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Fusobacteria (Phylum) [32066]	Fusobacteriia (Class) [203490]	Fusobacteriales (Order) [203491]	Fusobacteriaceae (Family) [203492]	Fusobacterium (Genus) [848]	Fusobacterium nucleatum (Species) [851]	Fusobacterium nucleatum subsp. animalis (Subspecies) [76859]	Fusobacterium nucleatum subsp. animalis ATCC 51191 (Species) [997347]	A0A223AX67	Porin OS=Fusobacterium sp. oral taxon 203 OX=671211 GN=AXF16_05165 PE=3 SV=1	Fusobacterium nucleatum subsp. animalis ATCC 51191 (Species) [997347]	0.148352	19.93	8.852272033691406	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Fusobacteria (Phylum) [32066]	Fusobacteriia (Class) [203490]	Fusobacteriales (Order) [203491]	Fusobacteriaceae (Family) [203492]	Fusobacterium (Genus) [848]	Fusobacterium nucleatum (Species) [851]	Fusobacterium nucleatum subsp. animalis (Subspecies) [76859]	Fusobacterium nucleatum subsp. animalis ATCC 51191 (Species) [997347]	A0A2G7HC33	Porin OS=Fusobacterium nucleatum subsp. vincentii OX=155615 GN=CS399_02235 PE=3 SV=1	Fusobacterium nucleatum subsp. animalis ATCC 51191 (Species) [997347]	0.156977	18.963	7.756706237792969	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Fusobacteria (Phylum) [32066]	Fusobacteriia (Class) [203490]	Fusobacteriales (Order) [203491]	Fusobacteriaceae (Family) [203492]	Fusobacterium (Genus) [848]	Fusobacterium nucleatum (Species) [851]	Fusobacterium nucleatum subsp. animalis (Subspecies) [76859]	Fusobacterium nucleatum subsp. animalis ATCC 51191 (Species) [997347]	A0A2A5QN83	Porin OS=Fusobacterium nucleatum OX=851 GN=CQA79_01855 PE=3 SV=1	Fusobacterium nucleatum subsp. animalis ATCC 51191 (Species) [997347]	0.156977	18.85	6.617240905761719	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Fusobacteria (Phylum) [32066]	Fusobacteriia (Class) [203490]	Fusobacteriales (Order) [203491]	Fusobacteriaceae (Family) [203492]	Fusobacterium (Genus) [848]	Fusobacterium nucleatum (Species) [851]	Fusobacterium nucleatum subsp. animalis (Subspecies) [76859]	Fusobacterium nucleatum subsp. animalis ATCC 51191 (Species) [997347]	A0A133NLR7	OmpA family protein OS=Fusobacterium nucleatum OX=851 GN=HMPREF3221_01968 PE=3 SV=1	Fusobacterium nucleatum subsp. animalis ATCC 51191 (Species) [997347]	0.148352	20.188	8.868721008300781	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Fusobacteria (Phylum) [32066]	Fusobacteriia (Class) [203490]	Fusobacteriales (Order) [203491]	Fusobacteriaceae (Family) [203492]	Fusobacterium (Genus) [848]	Fusobacterium periodonticum (Species) [860]	I3PCT4	DNA topoisomerase (ATP-hydrolyzing) (Fragment) OS=Fusobacterium periodonticum OX=860 GN=gyrB PE=4 SV=1	Fusobacterium periodonticum (Species) [860]	0.025641	60.73	5.986412048339844	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Fusobacteria (Phylum) [32066]	Fusobacteriia (Class) [203490]	Fusobacteriales (Order) [203491]	Fusobacteriaceae (Family) [203492]	Fusobacterium (Genus) [848]	A0A0S2ZJD2	Propanediol dehydratase OS=Fusobacterium hwasookii ChDC F174 OX=1307442 GN=pduC PE=4 SV=1	Fusobacterium (Genus) [848]	0.028881	60.369	4.952903747558594	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Fusobacteria (Phylum) [32066]	Fusobacteriia (Class) [203490]	Fusobacteriales (Order) [203491]	Fusobacteriaceae (Family) [203492]	Fusobacterium (Genus) [848]	U7TW75	Uncharacterized protein OS=Fusobacterium nucleatum CTI-6 OX=1316587 GN=HMPREF1767_00698 PE=4 SV=1	Fusobacterium (Genus) [848]	0.028881	60.486	4.929298400878906	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Fusobacteria (Phylum) [32066]	Fusobacteriia (Class) [203490]	Fusobacteriales (Order) [203491]	Fusobacteriaceae (Family) [203492]	Fusobacterium (Genus) [848]	A0A241Q3F3	Propanediol dehydratase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=pduC PE=4 SV=1	Fusobacterium (Genus) [848]	0.028881	60.454	4.929298400878906	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Fusobacteria (Phylum) [32066]	Fusobacteriia (Class) [203490]	Fusobacteriales (Order) [203491]	Fusobacteriaceae (Family) [203492]	Fusobacterium (Genus) [848]	A0A2A5QNH1	Propanediol dehydratase OS=Fusobacterium nucleatum OX=851 GN=pduC PE=4 SV=1	Fusobacterium (Genus) [848]	0.028881	60.468	4.929298400878906	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Fusobacteria (Phylum) [32066]	Fusobacteriia (Class) [203490]	Fusobacteriales (Order) [203491]	Fusobacteriaceae (Family) [203492]	Fusobacterium (Genus) [848]	A0A2C6B1T3	Propanediol dehydratase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=pduC PE=4 SV=1	Fusobacterium (Genus) [848]	0.028881	60.486	4.929298400878906	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Fusobacteria (Phylum) [32066]	Fusobacteriia (Class) [203490]	Fusobacteriales (Order) [203491]	Fusobacteriaceae (Family) [203492]	Fusobacterium (Genus) [848]	U7TFL3	Glycerol dehydratase large subunit OS=Fusobacterium nucleatum CTI-1 OX=1204474 GN=HMPREF1538_00444 PE=4 SV=1	Fusobacterium (Genus) [848]	0.028881	60.531	4.897789001464844	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Fusobacteria (Phylum) [32066]	Fusobacteriia (Class) [203490]	Fusobacteriales (Order) [203491]	Fusobacteriaceae (Family) [203492]	Fusobacterium (Genus) [848]	A0A2C6C2C3	Propanediol dehydratase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=pduC PE=4 SV=1	Fusobacterium (Genus) [848]	0.028881	60.459	4.924491882324219	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Fusobacteria (Phylum) [32066]	Fusobacteriia (Class) [203490]	Fusobacteriales (Order) [203491]	Fusobacteriaceae (Family) [203492]	Fusobacterium (Genus) [848]	X8GRT9	Glycerol dehydratase, large subunit OS=Fusobacterium sp. CM22 OX=936563 GN=dhaB PE=4 SV=1	Fusobacterium (Genus) [848]	0.028881	60.453	4.997550964355469	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Fusobacteria (Phylum) [32066]	Fusobacteriia (Class) [203490]	Fusobacteriales (Order) [203491]	Fusobacteriaceae (Family) [203492]	Fusobacterium (Genus) [848]	X8IGC6	Glycerol dehydratase, large subunit OS=Fusobacterium sp. CM1 OX=936561 GN=dhaB PE=4 SV=1	Fusobacterium (Genus) [848]	0.028881	60.517	4.897789001464844	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Fusobacteria (Phylum) [32066]	Fusobacteriia (Class) [203490]	Fusobacteriales (Order) [203491]	Fusobacteriaceae (Family) [203492]	Fusobacterium (Genus) [848]	D6LIA2	Glycerol dehydratase, large subunit OS=Fusobacterium periodonticum 1_1_41FAA OX=469621 GN=HMPREF0400_01466 PE=4 SV=1	Fusobacterium (Genus) [848]	0.028881	60.455	4.952903747558594	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Fusobacteria (Phylum) [32066]	Fusobacteriia (Class) [203490]	Fusobacteriales (Order) [203491]	Fusobacteriaceae (Family) [203492]	Fusobacterium (Genus) [848]	A0A1Z3CED3	Propanediol dehydratase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=pduC PE=4 SV=1	Fusobacterium (Genus) [848]	0.028881	60.454	4.929298400878906	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Fusobacteria (Phylum) [32066]	Fusobacteriia (Class) [203490]	Fusobacteriales (Order) [203491]	Fusobacteriaceae (Family) [203492]	Fusobacterium (Genus) [848]	A0A0S2ZIW0	Propanediol dehydratase OS=Fusobacterium hwasookii ChDC F300 OX=1307444 GN=pduC PE=4 SV=1	Fusobacterium (Genus) [848]	0.028881	60.455	4.924491882324219	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
