Level 1	Accession	Description	Taxonomy	SC	MW	pI	PepC	SpC	www	
2.-.-.-	2.8.-.-	2.8.3.-	2.8.3.9	X8I3E1	Butyrate--acetoacetate CoA-transferase subunit A OS=Fusobacterium sp. OBRC1 OX=1032505 GN=ctfA PE=4 SV=1	root (No rank) [1]	0.087558	23.157	5.759757995605469	1	19	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.8.-.-	2.8.3.-	2.8.3.9	X8HWP9	Butyrate--acetoacetate CoA-transferase subunit B OS=Fusobacterium sp. CM1 OX=936561 GN=ctfB PE=4 SV=1	Fusobacterium (Genus) [848]	0.069124	23.079	5.152427673339844	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.8.-.-	2.8.3.-	2.8.3.9	A5TV40	Butyrate-acetoacetate CoA-transferase, beta subunit OS=Fusobacterium nucleatum subsp. polymorphum ATCC 10953 OX=393480 GN=atoA PE=4 SV=1	Fusobacterium (Genus) [848]	0.067873	23.492	5.143241882324219	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.8.-.-	2.8.3.-	2.8.3.6	F9ELS4	3-oxoadipate CoA-succinyl transferase OS=Fusobacterium nucleatum subsp. animalis ATCC 51191 OX=997347 GN=dxnH PE=4 SV=1	Fusobacterium (Genus) [848]	0.069124	23.021	5.267463684082031	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.8.-.-	2.8.3.-	2.8.3.12	X8H5C7	Glutaconate CoA-transferase subunit B OS=Fusobacterium sp. CM22 OX=936563 GN=gctB PE=4 SV=1	root (No rank) [1]	0.074906	29.348	5.871803283691406	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.8.-.-	2.8.3.-	2.8.3.12	D4CWV3	Glutaconate CoA-transferase subunit A OS=Fusobacterium periodonticum ATCC 33693 OX=546275 GN=gctA PE=4 SV=1	root (No rank) [1]	0.050473	35.633	5.223136901855469	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.8.-.-	2.8.3.-	D4CSS9	3-oxoacid CoA-transferase, B subunit OS=Fusobacterium periodonticum ATCC 33693 OX=546275 GN=FUSPEROL_00438 PE=4 SV=1	Fusobacterium (Genus) [848]	0.068807	23.193	4.936241149902344	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.8.-.-	2.8.3.-	D5RCS1	3-oxoacid CoA-transferase, B subunit OS=Fusobacterium nucleatum subsp. nucleatum (strain ATCC 23726 / VPI 4351) OX=525283 GN=dxnH2 PE=4 SV=1	Fusobacterium (Genus) [848]	0.069124	22.998	5.036216735839844	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.3.-.-	2.3.1.-	2.3.1.8	D4CV25	Phosphate acetyltransferase OS=Fusobacterium periodonticum ATCC 33693 OX=546275 GN=pta PE=4 SV=1	root (No rank) [1]	0.245509	35.684	6.761756896972656	3	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.3.-.-	2.3.1.-	2.3.1.8	X8HRP0	Phosphate acetyltransferase OS=Fusobacterium sp. OBRC1 OX=1032505 GN=pta PE=4 SV=1	root (No rank) [1]	0.095808	35.687	7.577690124511719	2	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
