Level 1	Accession	Description	Taxonomy	SC	MW	pI	PepC	SpC	www	
2.-.-.-	2.7.-.-	2.7.7.-	2.7.7.9	E1LCT3	UTP--glucose-1-phosphate uridylyltransferase OS=Veillonella atypica ACS-134-V-Col7a OX=866778 GN=galU PE=3 SV=1	Veillonella (Genus) [29465]	0.055944	31.402	5.411125183105469	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.7.-	2.7.7.9	C4FQ85	UTP--glucose-1-phosphate uridylyltransferase OS=Veillonella dispar ATCC 17748 OX=546273 GN=galU PE=3 SV=1	Veillonella (Genus) [29465]	0.055749	31.782	5.221641540527344	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.7.-	2.7.7.9	E1L616	UTP--glucose-1-phosphate uridylyltransferase OS=Veillonella atypica ACS-049-V-Sch6 OX=866776 GN=galU PE=3 SV=1	Veillonella (Genus) [29465]	0.055944	31.461	5.423728942871094	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.7.-	2.7.7.9	J5AQF7	UTP--glucose-1-phosphate uridylyltransferase OS=Veillonella sp. ACP1 OX=936588 GN=galU PE=3 SV=1	Veillonella (Genus) [29465]	0.055944	31.418	5.411125183105469	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.7.-	2.7.7.9	E4LAX6	UTP--glucose-1-phosphate uridylyltransferase OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=galU PE=3 SV=1	Veillonella (Genus) [29465]	0.055749	31.739	5.117500305175781	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.7.-	2.7.7.6	C4FNB9	DNA-directed RNA polymerase subunit beta' OS=Veillonella dispar ATCC 17748 OX=546273 GN=rpoC PE=3 SV=1	Firmicutes (Phylum) [1239]	0.00647	155.207	5.804512023925781	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.7.-	2.7.7.6	X8HCV8	DNA-directed RNA polymerase subunit beta' OS=Veillonella sp. ICM51a OX=936591 GN=rpoC PE=3 SV=1	Firmicutes (Phylum) [1239]	0.006424	156.671	5.620155334472656	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.7.-	2.7.7.6	W3Y416	DNA-directed RNA polymerase subunit beta' OS=Veillonella sp. AS16 OX=936589 GN=rpoC PE=3 SV=1	Firmicutes (Phylum) [1239]	0.006429	156.327	5.639808654785156	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.7.-	2.7.7.6	E4LBM2	DNA-directed RNA polymerase subunit beta' OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=rpoC PE=3 SV=1	Firmicutes (Phylum) [1239]	0.006429	156.015	5.711692810058594	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.7.-	2.7.7.6	E1LE26	DNA-directed RNA polymerase subunit beta' OS=Veillonella atypica ACS-134-V-Col7a OX=866778 GN=rpoC PE=3 SV=1	Firmicutes (Phylum) [1239]	0.006424	156.685	5.620155334472656	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
