Level 1	Level 2	Level 3	Accession	Description	Taxonomy	SC	MW	pI	PepC	SpC	www	
Unclassified			A0A2D3NMJ9	Electron transfer flavoprotein subunit beta OS=Fusobacterium periodonticum OX=860 GN=CTM68_02110 PE=4 SV=1	root (No rank) [1]	0.152672	28.552	5.028953552246094	2	11	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A2G9EII7	Electron transfer flavoprotein subunit beta/FixA family protein OS=Fusobacterium periodonticum OX=860 GN=CTM71_07005 PE=4 SV=1	root (No rank) [1]	0.152672	28.553	4.902702331542969	2	11	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A2A5QI34	Elongation factor Tu OS=Fusobacterium nucleatum OX=851 GN=tuf PE=3 SV=1	root (No rank) [1]	0.152284	43.313	5.218437194824219	3	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A246EI34	Elongation factor Tu OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=tuf PE=3 SV=1	root (No rank) [1]	0.152284	43.325	5.227836608886719	3	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A2D3M1B0	Elongation factor Tu OS=Fusobacterium periodonticum OX=860 GN=tuf PE=3 SV=1	root (No rank) [1]	0.152284	43.327	5.223136901855469	3	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A1F0DY37	Elongation factor Tu OS=Fusobacterium sp. HMSC064B11 OX=1739543 GN=tuf PE=3 SV=1	root (No rank) [1]	0.152284	43.313	5.218437194824219	3	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0S2ZQP6	Elongation factor Tu OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=tuf PE=3 SV=1	root (No rank) [1]	0.152284	43.327	5.218437194824219	3	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			C3WB11	Electron transfer flavoprotein subunit beta OS=Fusobacterium mortiferum ATCC 9817 OX=469616 GN=etfB PE=4 SV=1	Fusobacterium (Genus) [848]	0.068966	28.704	5.317665100097656	1	9	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0S2ZN22	Electron transfer flavoprotein subunit beta OS=Fusobacterium hwasookii ChDC F174 OX=1307442 GN=RN87_07190 PE=4 SV=1	root (No rank) [1]	0.068702	28.424	4.899604797363281	1	9	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A2A5QKE6	Electron transfer flavoprotein subunit beta/FixA family protein OS=Fusobacterium nucleatum OX=851 GN=CQA79_06560 PE=4 SV=1	root (No rank) [1]	0.068702	28.51	4.844062805175781	1	9	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			D5RDU8	Electron transfer flavoprotein domain protein OS=Fusobacterium nucleatum subsp. nucleatum (strain ATCC 23726 / VPI 4351) OX=525283 GN=etfB PE=4 SV=1	root (No rank) [1]	0.068702	28.526	4.844062805175781	1	9	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
