Level 1	Level 2	Accession	Description	Taxonomy	SC	MW	pI	PepC	SpC	www	
Technical term	Complete proteome	E1LCR7	Uncharacterized protein OS=Veillonella atypica ACS-134-V-Col7a OX=866778 GN=HMPREF9684_1681 PE=4 SV=1	Veillonella (Genus) [29465]	0.22093	9.235	5.102012634277344	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	T0SZI9	Uncharacterized protein OS=Veillonella parvula HSIVP1 OX=1316254 GN=HSIVP1_35 PE=4 SV=1	Veillonella (Genus) [29465]	0.22093	9.249	5.102012634277344	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F9HIG6	50S ribosomal protein L19 OS=Streptococcus sp. oral taxon 056 str. F0418 OX=904294 GN=rplS PE=3 SV=1	root (No rank) [1]	0.226087	13.045	10.931251525878906	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	B1ICA7	50S ribosomal protein L19 OS=Streptococcus pneumoniae (strain Hungary19A-6) OX=487214 GN=rplS PE=3 SV=1	root (No rank) [1]	0.226087	13.128	10.931251525878906	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	A3CNB2	50S ribosomal protein L19 OS=Streptococcus sanguinis (strain SK36) OX=388919 GN=rplS PE=3 SV=2	root (No rank) [1]	0.226087	13.074	10.931251525878906	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F2CCS0	50S ribosomal protein L19 OS=Streptococcus sanguinis SK408 OX=888818 GN=argB PE=3 SV=1	root (No rank) [1]	0.204724	14.385	10.984657287597656	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F0FTS7	50S ribosomal protein L19 OS=Streptococcus sanguinis SK678 OX=888819 GN=rplS PE=3 SV=1	root (No rank) [1]	0.204724	14.415	10.816749572753906	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F0I6Z7	50S ribosomal protein L19 OS=Streptococcus sanguinis SK115 OX=888810 GN=argB PE=3 SV=1	root (No rank) [1]	0.20155	14.601	10.816749572753906	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	C7XN03	Uncharacterized protein OS=Fusobacterium nucleatum subsp. vincentii 3_1_36A2 OX=469604 GN=HMPREF0946_00269 PE=4 SV=1	root (No rank) [1]	0.091603	28.508	4.890312194824219	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	G6C586	Uncharacterized protein OS=Fusobacterium sp. oral taxon 370 str. F0437 OX=861452 GN=HMPREF9093_01732 PE=4 SV=1	root (No rank) [1]	0.091603	28.48	4.961448669433594	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
