Level 1	Accession	Description	Taxonomy	SC	MW	pI	PepC	SpC	www	
2.-.-.-	2.7.-.-	2.7.2.-	2.7.2.1	G6C0X0	Acetate kinase OS=Fusobacterium sp. oral taxon 370 str. F0437 OX=861452 GN=ackA PE=3 SV=1	Fusobacterium (Genus) [848]	0.050251	43.611	5.939414978027344	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.2.-	2.7.2.1	D5RD19	Acetate kinase OS=Fusobacterium nucleatum subsp. nucleatum (strain ATCC 23726 / VPI 4351) OX=525283 GN=ackA PE=3 SV=1	Fusobacterium (Genus) [848]	0.050251	43.627	5.939414978027344	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.2.-	2.7.2.1	A5TU50	Acetate kinase OS=Fusobacterium nucleatum subsp. polymorphum ATCC 10953 OX=393480 GN=ackA PE=3 SV=1	Fusobacterium (Genus) [848]	0.050251	43.663	6.049751281738281	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.2.-	2.7.2.3	G6C0Q4	Phosphoglycerate kinase OS=Fusobacterium sp. oral taxon 370 str. F0437 OX=861452 GN=pgk PE=3 SV=1	root (No rank) [1]	0.060976	44.291	5.759117126464844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.2.-	2.7.2.3	D6LJW1	Phosphoglycerate kinase OS=Fusobacterium periodonticum 1_1_41FAA OX=469621 GN=pgk PE=3 SV=1	root (No rank) [1]	0.062814	42.697	5.428962707519531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.2.-	2.7.2.3	D4CRT0	Phosphoglycerate kinase OS=Fusobacterium periodonticum ATCC 33693 OX=546275 GN=pgk PE=3 SV=1	root (No rank) [1]	0.062814	42.705	5.508644104003906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.2.-	2.7.2.3	E1W3L2	Phosphoglycerate kinase OS=Haemophilus parainfluenzae (strain T3T1) OX=862965 GN=pgk PE=3 SV=1	root (No rank) [1]	0.064767	40.854	5.154563903808594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.2.-	2.7.2.3	A4N2E2	Phosphoglycerate kinase OS=Haemophilus influenzae R3021 OX=375432 GN=pgk PE=3 SV=1	root (No rank) [1]	0.064767	40.968	5.098808288574219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.2.-	2.7.2.3	X2JU05	Phosphoglycerate kinase OS=Aggregatibacter actinomycetemcomitans HK1651 OX=272556 GN=pgk PE=3 SV=1	root (No rank) [1]	0.064599	41.145	5.153282165527344	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.69	C8NF82	PTS system sorbose subfamily IIB component OS=Granulicatella adiacens ATCC 49175 OX=638301 GN=HMPREF0444_0577 PE=4 SV=1	Granulicatella adiacens ATCC 49175 (Subspecies) [638301]	0.096386	18.638	6.302680969238281	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.69	C8NIY3	PTS system, Lactose/Cellobiose specific IIA subunit OS=Granulicatella adiacens ATCC 49175 OX=638301 GN=lacF2 PE=4 SV=1	Granulicatella adiacens ATCC 49175 (Subspecies) [638301]	0.114286	11.581	4.583549499511719	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.69	D5REM5	PTS system, N-acetylglucosamine-specific IIBC component OS=Fusobacterium nucleatum subsp. nucleatum (strain ATCC 23726 / VPI 4351) OX=525283 GN=nagE PE=4 SV=1	root (No rank) [1]	0.055215	52.947	8.240776062011719	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.30	A4P119	Glycerol kinase OS=Haemophilus influenzae 22.4-21 OX=375063 GN=glpK PE=3 SV=1	root (No rank) [1]	0.026316	54.999	6.166923522949219	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.30	F9GV91	Glycerol kinase OS=Haemophilus haemolyticus M21127 OX=1028804 GN=glpK PE=3 SV=1	root (No rank) [1]	0.025845	56.09	5.906410217285156	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.30	A5UHH7	Glycerol kinase OS=Haemophilus influenzae (strain PittGG) OX=374931 GN=glpK PE=3 SV=1	root (No rank) [1]	0.025845	56.076	5.843498229980469	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.11	S4VSG5	6-phosphofructokinase (Fragment) OS=Fusobacterium hwasookii ChDC F145 OX=1307441 GN=pfkA PE=3 SV=1	root (No rank) [1]	0.040373	35.145	7.057624816894531	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.11	G6C428	Multifunctional fusion protein OS=Fusobacterium sp. oral taxon 370 str. F0437 OX=861452 GN=pfkA PE=3 SV=1	root (No rank) [1]	0.029083	50.143	8.541557312011719	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.11	D4CSE0	ATP-dependent 6-phosphofructokinase OS=Fusobacterium periodonticum ATCC 33693 OX=546275 GN=pfkA PE=3 SV=1	root (No rank) [1]	0.038462	36.86	8.181388854980469	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.11	D6LGX1	ATP-dependent 6-phosphofructokinase OS=Fusobacterium periodonticum 1_1_41FAA OX=469621 GN=pfkA PE=3 SV=1	root (No rank) [1]	0.040373	34.941	7.662498474121094	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.11	S4VNQ0	6-phosphofructokinase (Fragment) OS=Fusobacterium hwasookii ChDC F174 OX=1307442 GN=pfkA PE=3 SV=1	root (No rank) [1]	0.040373	34.968	6.680259704589844	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.11	S4VS48	6-phosphofructokinase (Fragment) OS=Fusobacterium hwasookii ChDC F206 OX=1307443 GN=pfkA PE=3 SV=1	root (No rank) [1]	0.040373	34.995	7.057518005371094	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.11	S4VL70	6-phosphofructokinase (Fragment) OS=Fusobacterium hwasookii ChDC F300 OX=1307444 GN=pfkA PE=3 SV=1	root (No rank) [1]	0.040373	34.967	7.056983947753906	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.11	C7XSV9	ATP-dependent 6-phosphofructokinase OS=Fusobacterium nucleatum subsp. vincentii 3_1_36A2 OX=469604 GN=pfkA PE=3 SV=2	root (No rank) [1]	0.040373	34.92	8.181602478027344	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	E6KX00	PTS family glucose porter, IIA component OS=Aggregatibacter segnis ATCC 33393 OX=888057 GN=crr PE=4 SV=1	Pasteurellaceae (Family) [712]	0.084337	17.821	4.772819519042969	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.4.-	2.7.4.3	W3Y3Y0	Adenylate kinase OS=Veillonella sp. AS16 OX=936589 GN=adk PE=3 SV=1	Veillonella (Genus) [29465]	0.085561	20.468	4.843528747558594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.4.-	2.7.4.3	D6KQM9	Adenylate kinase OS=Veillonella sp. 6_1_27 OX=450749 GN=adk PE=3 SV=1	Veillonella (Genus) [29465]	0.085561	20.483	4.931327819824219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.4.-	2.7.4.3	G6C559	Adenylate kinase OS=Fusobacterium sp. oral taxon 370 str. F0437 OX=861452 GN=adk PE=3 SV=1	root (No rank) [1]	0.094787	23.47	5.593559265136719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.4.-	2.7.4.3	D6LEA9	Adenylate kinase OS=Fusobacterium periodonticum 1_1_41FAA OX=469621 GN=adk PE=3 SV=1	root (No rank) [1]	0.094787	23.427	5.157768249511719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.4.-	2.7.4.3	D5RBQ3	Adenylate kinase OS=Fusobacterium nucleatum subsp. nucleatum (strain ATCC 23726 / VPI 4351) OX=525283 GN=adk PE=3 SV=1	root (No rank) [1]	0.066351	23.419	6.762718200683594	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.7.-	2.7.7.6	C9R6Y1	DNA-directed RNA polymerase subunit beta OS=Aggregatibacter actinomycetemcomitans serotype C (strain D11S-1) OX=668336 GN=rpoB PE=3 SV=1	root (No rank) [1]	0.029061	149.712	5.296195983886719	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.7.-	2.7.7.6	U4SF51	DNA-directed RNA polymerase subunit beta OS=[Haemophilus] parasuis D74 OX=1275971 GN=rpoB PE=3 SV=1	root (No rank) [1]	0.029061	149.511	5.175178527832031	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.7.-	2.7.7.6	F9Q8R1	DNA-directed RNA polymerase subunit beta OS=Haemophilus pittmaniae HK 85 OX=1035188 GN=rpoB PE=3 SV=1	root (No rank) [1]	0.029061	149.753	5.218650817871094	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.7.-	2.7.7.6	U1SCZ9	DNA-directed RNA polymerase subunit beta OS=Aggregatibacter sp. oral taxon 458 str. W10330 OX=1321772 GN=rpoB PE=3 SV=1	root (No rank) [1]	0.029061	149.781	5.237449645996094	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.7.-	2.7.7.6	E6L059	DNA-directed RNA polymerase subunit beta OS=Aggregatibacter segnis ATCC 33393 OX=888057 GN=rpoB PE=3 SV=1	root (No rank) [1]	0.029061	149.682	5.277503967285156	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
