Level 1	Level 2	Level 3	Accession	Description	Taxonomy	SC	MW	pI	PepC	SpC	www	
Unclassified			J0YJM0	50S ribosomal protein L7/L12 OS=Streptococcus infantis SPAR10 OX=1159208 GN=rplL PE=3 SV=1	root (No rank) [1]	0.229508	12.347	4.474815368652344	1	41	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0F3H4H8	50S ribosomal protein L7/L12 OS=Streptococcus parasanguinis OX=1318 GN=rplL PE=3 SV=1	root (No rank) [1]	0.229508	12.347	4.474815368652344	1	41	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0W7V5E5	50S ribosomal protein L7/L12 OS=Streptococcus equinus OX=1335 GN=rplL PE=3 SV=1	root (No rank) [1]	0.229508	12.306	4.517433166503906	1	41	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A178K523	50S ribosomal protein L7/L12 OS=Streptococcus sp. CCUG 49591 OX=1860161 GN=rplL PE=3 SV=1	root (No rank) [1]	0.229508	12.333	4.474815368652344	1	41	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			F9HEM3	50S ribosomal protein L7/L12 OS=Streptococcus sp. oral taxon 056 str. F0418 OX=904294 GN=rplL PE=3 SV=1	root (No rank) [1]	0.229508	12.331	4.474815368652344	1	41	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			I0Q445	50S ribosomal protein L7/L12 OS=Streptococcus oralis SK610 OX=1095741 GN=rplL PE=3 SV=1	root (No rank) [1]	0.229508	12.373	4.474815368652344	1	41	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A2I1UCL8	50S ribosomal protein L7/L12 OS=Streptococcus oralis subsp. dentisani OX=1458253 GN=rplL PE=3 SV=1	root (No rank) [1]	0.229508	12.377	4.474815368652344	1	41	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A2I1TW33	50S ribosomal protein L7/L12 OS=Streptococcus parasanguinis OX=1318 GN=rplL PE=3 SV=1	root (No rank) [1]	0.229508	12.377	4.474815368652344	1	41	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A1F1A6J1	50S ribosomal protein L7/L12 OS=Streptococcus sp. HMSC061E03 OX=1739421 GN=rplL PE=3 SV=1	root (No rank) [1]	0.229508	12.363	4.474815368652344	1	41	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A139Q8D8	50S ribosomal protein L7/L12 OS=Streptococcus mitis OX=28037 GN=rplL PE=3 SV=1	root (No rank) [1]	0.229508	12.317	4.474815368652344	1	41	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			G6C9A8	50S ribosomal protein L7/L12 OS=Streptococcus sp. oral taxon 058 str. F0407 OX=861455 GN=rplL PE=3 SV=1	root (No rank) [1]	0.229508	12.361	4.474815368652344	1	41	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A095ZHK4	50S ribosomal protein L7/L12 OS=Peptoniphilus lacrimalis DNF00528 OX=1401070 GN=rplL PE=3 SV=1	root (No rank) [1]	0.229508	12.331	4.474815368652344	1	41	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A1F0KGB3	50S ribosomal protein L7/L12 OS=Streptococcus sp. HMSC065E03 OX=1739505 GN=rplL PE=3 SV=1	root (No rank) [1]	0.229508	12.333	4.474815368652344	1	41	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
