Accession	Description	Taxonomy	SC	MW	pI	PepC	SpC	www	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	Veillonella sp. HPA0037 (Species) [1203593]	S3AVK9	Cell division protein FtsZ OS=Veillonella sp. HPA0037 OX=1203593 GN=ftsZ PE=3 SV=1	Veillonella sp. HPA0037 (Species) [1203593]	0.054755	35.771	4.658958435058594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	Veillonella sp. HPA0037 (Species) [1203593]	A0A1V0XBR6	Cell division protein FtsZ OS=Veillonella atypica OX=39777 GN=ftsZ PE=3 SV=1	Veillonella sp. HPA0037 (Species) [1203593]	0.054755	35.801	4.658958435058594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	Veillonella parvula (Species) [29466]	Veillonella parvula DSM 2008 (Subspecies) [479436]	D1BMG3	Uncharacterized protein OS=Veillonella parvula (strain ATCC 10790 / DSM 2008 / JCM 12972 / Te3) OX=479436 GN=Vpar_0889 PE=4 SV=1	Veillonella parvula DSM 2008 (Subspecies) [479436]	0.081633	16.489	5.537803649902344	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	Veillonella parvula (Species) [29466]	Veillonella parvula DSM 2008 (Subspecies) [479436]	A0A133S5E2	Uncharacterized protein OS=Veillonella atypica OX=39777 GN=HMPREF3233_00765 PE=4 SV=1	Veillonella parvula DSM 2008 (Subspecies) [479436]	0.085987	36.782	5.164070129394531	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	Veillonella parvula (Species) [29466]	Veillonella parvula DSM 2008 (Subspecies) [479436]	D1BPK9	Uncharacterized protein OS=Veillonella parvula (strain ATCC 10790 / DSM 2008 / JCM 12972 / Te3) OX=479436 GN=Vpar_1640 PE=4 SV=1	Veillonella parvula DSM 2008 (Subspecies) [479436]	0.088525	35.698	5.144950866699219	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	Veillonella parvula (Species) [29466]	Veillonella parvula DSM 2008 (Subspecies) [479436]	A0A2I1THI7	DUF2156 domain-containing protein OS=Veillonella parvula OX=29466 GN=CYK26_04740 PE=4 SV=1	Veillonella parvula DSM 2008 (Subspecies) [479436]	0.090909	34.621	5.123268127441406	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	Veillonella parvula (Species) [29466]	Veillonella parvula DSM 2008 (Subspecies) [479436]	A0A100YNZ1	Uncharacterized protein OS=Veillonella parvula OX=29466 GN=AT982_01350 PE=4 SV=1	Veillonella parvula DSM 2008 (Subspecies) [479436]	0.086817	36.332	5.211601257324219	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	Veillonella parvula (Species) [29466]	Veillonella parvula DSM 2008 (Subspecies) [479436]	A0A134BZE1	Uncharacterized protein OS=Veillonella dispar OX=39778 GN=HMPREF1867_01115 PE=4 SV=1	Veillonella parvula DSM 2008 (Subspecies) [479436]	0.1	31.317	5.000221252441406	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	Veillonella sp. 6_1_27 (Species) [450749]	D6KNB9	Putative periplasmic component of efflux system OS=Veillonella sp. 6_1_27 OX=450749 GN=HMPREF0874_00445 PE=3 SV=1	Veillonella sp. 6_1_27 (Species) [450749]	0.061111	38.377	5.194297790527344	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	Veillonella atypica (Species) [39777]	Veillonella atypica ACS-049-V-Sch6 (Subspecies) [866776]	A0A133S6L4	Aspartate-semialdehyde dehydrogenase OS=Veillonella atypica OX=39777 GN=asd PE=3 SV=1	Veillonella atypica ACS-049-V-Sch6 (Subspecies) [866776]	0.058309	37.687	5.073280334472656	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	Veillonella atypica (Species) [39777]	Veillonella atypica ACS-049-V-Sch6 (Subspecies) [866776]	E1L8I2	Aspartate-semialdehyde dehydrogenase OS=Veillonella atypica ACS-049-V-Sch6 OX=866776 GN=asd PE=3 SV=1	Veillonella atypica ACS-049-V-Sch6 (Subspecies) [866776]	0.058309	37.773	5.138328552246094	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	Veillonella atypica (Species) [39777]	E1L618	Uncharacterized protein OS=Veillonella atypica ACS-049-V-Sch6 OX=866776 GN=HMPREF9321_0478 PE=4 SV=1	Veillonella atypica (Species) [39777]	0.077128	39.442	4.417884826660156	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	Veillonella atypica (Species) [39777]	E1LCT1	Uncharacterized protein OS=Veillonella atypica ACS-134-V-Col7a OX=866778 GN=HMPREF9684_1695 PE=4 SV=1	Veillonella atypica (Species) [39777]	0.077128	39.472	4.425361633300781	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	Veillonella dispar (Species) [39778]	Veillonella dispar ATCC 17748 (Subspecies) [546273]	C4FNR7	Dehydratase large subunit OS=Veillonella dispar ATCC 17748 OX=546273 GN=VEIDISOL_00308 PE=4 SV=1	Veillonella dispar ATCC 17748 (Subspecies) [546273]	0.045208	60.382	4.844810485839844	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	Veillonella sp. ACP1 (Species) [936588]	J5AGG8	Signal recognition particle protein OS=Veillonella sp. ACP1 OX=936588 GN=ffh PE=3 SV=1	Veillonella sp. ACP1 (Species) [936588]	0.035556	49.162	9.128593444824219	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	A0A239ZLT4	Pyruvate-flavodoxin oxidoreductase OS=Veillonella rodentium OX=248315 GN=porA PE=3 SV=1	Veillonella (Genus) [29465]	0.016978	128.302	5.594947814941406	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	A0A134BU66	Pyruvate-flavodoxin oxidoreductase OS=Veillonella parvula OX=29466 GN=HMPREF1865_01507 PE=3 SV=1	Veillonella (Genus) [29465]	0.016978	128.29	5.528297424316406	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	D6KKD6	Pyruvate-flavodoxin oxidoreductase OS=Veillonella sp. 3_1_44 OX=457416 GN=HMPREF0873_01250 PE=3 SV=1	Veillonella (Genus) [29465]	0.016978	128.274	5.528297424316406	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	E1L9G4	Pyruvate-flavodoxin oxidoreductase OS=Veillonella atypica ACS-134-V-Col7a OX=866778 GN=nifJ PE=3 SV=1	Veillonella (Genus) [29465]	0.016964	128.339	5.468376159667969	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	L1Q169	Pyruvate-flavodoxin oxidoreductase OS=Veillonella atypica KON OX=1128111 GN=HMPREF0870_00190 PE=3 SV=1	Veillonella (Genus) [29465]	0.016964	128.497	5.506935119628906	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	A0A1V0XCZ7	Pyruvate-flavodoxin oxidoreductase OS=Veillonella atypica OX=39777 GN=B7L28_07045 PE=3 SV=1	Veillonella (Genus) [29465]	0.016964	128.467	5.506935119628906	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	A0A133S4J1	Pyruvate-flavodoxin oxidoreductase OS=Veillonella atypica OX=39777 GN=HMPREF3233_01104 PE=3 SV=1	Veillonella (Genus) [29465]	0.016964	128.513	5.470085144042969	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	A0A096AJ31	Pyruvate-flavodoxin oxidoreductase OS=Veillonella montpellierensis DNF00314 OX=1401067 GN=HMPREF0872_07100 PE=3 SV=1	Veillonella (Genus) [29465]	0.016892	129.359	5.800025939941406	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	C4FNM7	Pyruvate-flavodoxin oxidoreductase OS=Veillonella dispar ATCC 17748 OX=546273 GN=nifJ PE=3 SV=1	Veillonella (Genus) [29465]	0.016978	128.201	5.533958435058594	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	D6KQU7	Pyruvate-flavodoxin oxidoreductase OS=Veillonella sp. 6_1_27 OX=450749 GN=HMPREF0874_01341 PE=3 SV=1	Veillonella (Genus) [29465]	0.016978	128.287	5.601463317871094	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	E1L825	Pyruvate-flavodoxin oxidoreductase OS=Veillonella atypica ACS-049-V-Sch6 OX=866776 GN=nifJ PE=3 SV=1	Veillonella (Genus) [29465]	0.016964	128.468	5.474784851074219	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	T0U5R3	Pyruvate-flavodoxin oxidoreductase OS=Veillonella parvula HSIVP1 OX=1316254 GN=HSIVP1_1352 PE=3 SV=1	Veillonella (Genus) [29465]	0.016978	128.318	5.528297424316406	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	X8HM91	Pyruvate-flavodoxin oxidoreductase OS=Veillonella sp. ICM51a OX=936591 GN=nifJ PE=3 SV=1	Veillonella (Genus) [29465]	0.016964	128.424	5.506935119628906	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	D1BNW1	Pyruvate-flavodoxin oxidoreductase OS=Veillonella parvula (strain ATCC 10790 / DSM 2008 / JCM 12972 / Te3) OX=479436 GN=Vpar_1390 PE=3 SV=1	Veillonella (Genus) [29465]	0.016978	128.188	5.563972473144531	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	D1YQF6	Pyruvate-flavodoxin oxidoreductase OS=Veillonella parvula ATCC 17745 OX=686660 GN=nifJ PE=3 SV=1	Veillonella (Genus) [29465]	0.016978	128.294	5.501380920410156	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	A0A134BYS6	Pyruvate-flavodoxin oxidoreductase OS=Veillonella dispar OX=39778 GN=HMPREF1867_01188 PE=3 SV=1	Veillonella (Genus) [29465]	0.016978	128.275	5.500205993652344	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	W1W3M8	Ketol-acid reductoisomerase (NADP(+)) OS=Veillonella sp. DORA_A_3_16_22 OX=1403932 GN=ilvC PE=3 SV=1	Veillonella (Genus) [29465]	0.050746	36.25	5.147514343261719	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
