Level 1	Accession	Description	Taxonomy	SC	MW	pI	PepC	SpC	www	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.11	A8AXW1	ATP-dependent 6-phosphofructokinase OS=Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288) OX=467705 GN=pfkA PE=3 SV=1	root (No rank) [1]	0.110119	35.324	5.621009826660156	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.11	Q0I267	ATP-dependent 6-phosphofructokinase OS=Haemophilus somnus (strain 129Pt) OX=205914 GN=pfkA PE=3 SV=1	root (No rank) [1]	0.056075	35.244	5.961311340332031	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.11	I3D866	ATP-dependent 6-phosphofructokinase OS=Haemophilus parahaemolyticus HK385 OX=1095744 GN=pfkA PE=3 SV=1	root (No rank) [1]	0.055556	35.445	6.427436828613281	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.11	E6KZE2	ATP-dependent 6-phosphofructokinase OS=Aggregatibacter segnis ATCC 33393 OX=888057 GN=pfkA PE=3 SV=1	root (No rank) [1]	0.056075	35.227	6.013648986816406	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.11	I2NFP9	ATP-dependent 6-phosphofructokinase OS=Haemophilus paraphrohaemolyticus HK411 OX=1095743 GN=pfkA PE=3 SV=1	root (No rank) [1]	0.055556	35.518	6.564903259277344	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.11	C9R674	ATP-dependent 6-phosphofructokinase OS=Aggregatibacter actinomycetemcomitans serotype C (strain D11S-1) OX=668336 GN=pfkA PE=3 SV=1	root (No rank) [1]	0.056075	35.109	6.377555847167969	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.11	H1LLX3	ATP-dependent 6-phosphofructokinase OS=Haemophilus sp. oral taxon 851 str. F0397 OX=762965 GN=pfkA PE=3 SV=1	root (No rank) [1]	0.056075	34.923	6.269676208496094	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.11	F9H3D9	ATP-dependent 6-phosphofructokinase OS=Haemophilus haemolyticus M21639 OX=1028806 GN=pfkA PE=3 SV=1	root (No rank) [1]	0.056075	34.862	6.184867858886719	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.11	D3H8Q6	ATP-dependent 6-phosphofructokinase OS=Streptococcus mitis (strain B6) OX=365659 GN=pfkA PE=3 SV=1	root (No rank) [1]	0.053731	35.463	5.191413879394531	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.40	F9PU60	Pyruvate kinase OS=Streptococcus infantis SK970 OX=1035189 GN=pyk PE=3 SV=1	Streptococcus infantis (Species) [68892]	0.053892	54.788	5.196754455566406	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
