Level 1	Accession	Description	Taxonomy	SC	MW	pI	PepC	SpC	www	
6.-.-.-	6.1.-.-	6.1.1.-	6.1.1.4	C0MET9	Leucine--tRNA ligase OS=Streptococcus equi subsp. zooepidemicus (strain H70) OX=553483 GN=leuS PE=3 SV=1	root (No rank) [1]	0.021609	93.804	5.187568664550781	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
6.-.-.-	6.1.-.-	6.1.1.-	6.1.1.7	D1YS03	Alanine--tRNA ligase OS=Veillonella parvula ATCC 17745 OX=686660 GN=alaS PE=3 SV=1	root (No rank) [1]	0.017222	95.04	5.009941101074219	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
6.-.-.-	6.1.-.-	6.1.1.-	6.1.1.7	D6KIG8	Alanine--tRNA ligase OS=Veillonella sp. 3_1_44 OX=457416 GN=alaS PE=3 SV=1	root (No rank) [1]	0.017222	95.011	4.975868225097656	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
6.-.-.-	6.1.-.-	6.1.1.-	6.1.1.7	W1UTJ5	Alanine--tRNA ligase OS=Veillonella dispar DORA_11 OX=1403949 GN=alaS PE=3 SV=1	root (No rank) [1]	0.017222	94.928	5.026603698730469	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
6.-.-.-	6.1.-.-	6.1.1.-	6.1.1.7	D1BNA4	Alanine--tRNA ligase OS=Veillonella parvula (strain ATCC 10790 / DSM 2008 / JCM 12972 / Te3) OX=479436 GN=alaS PE=3 SV=1	root (No rank) [1]	0.017222	95.009	4.973411560058594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
6.-.-.-	6.1.-.-	6.1.1.-	6.1.1.7	C4FPM1	Alanine--tRNA ligase OS=Veillonella dispar ATCC 17748 OX=546273 GN=alaS PE=3 SV=1	root (No rank) [1]	0.017222	94.838	5.020408630371094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
6.-.-.-	6.1.-.-	6.1.1.-	6.1.1.7	D6KNL7	Alanine--tRNA ligase OS=Veillonella sp. 6_1_27 OX=450749 GN=alaS PE=3 SV=1	root (No rank) [1]	0.017222	94.908	5.029060363769531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
6.-.-.-	6.1.-.-	6.1.1.-	6.1.1.23	C4FPJ5	Aspartate--tRNA(Asp/Asn) ligase OS=Veillonella dispar ATCC 17748 OX=546273 GN=aspS PE=3 SV=1	Veillonella (Genus) [29465]	0.028099	69.079	5.083000183105469	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
6.-.-.-	6.1.-.-	6.1.1.-	6.1.1.23	W1WAN2	Aspartate--tRNA(Asp/Asn) ligase OS=Veillonella sp. DORA_A_3_16_22 OX=1403932 GN=aspS PE=3 SV=1	Veillonella (Genus) [29465]	0.028286	68.548	5.051063537597656	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
6.-.-.-	6.1.-.-	6.1.1.-	6.1.1.23	D1YS29	Aspartate--tRNA(Asp/Asn) ligase OS=Veillonella parvula ATCC 17745 OX=686660 GN=aspS PE=3 SV=1	Veillonella (Genus) [29465]	0.028286	68.467	5.132987976074219	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
