Level 1	Accession	Description	Taxonomy	SC	MW	pI	PepC	SpC	www	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.40	K8MMW9	Pyruvate kinase OS=Streptococcus sp. F0442 OX=999425 GN=HMPREF9186_02059 PE=3 SV=1	root (No rank) [1]	0.101796	54.804	5.039421081542969	3	13	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.40	I0SSN1	Pyruvate kinase OS=Streptococcus oralis SK1074 OX=1095738 GN=pyk PE=3 SV=1	root (No rank) [1]	0.101796	54.748	5.067832946777344	3	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.40	A8AXW0	Pyruvate kinase OS=Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288) OX=467705 GN=pyk PE=3 SV=1	root (No rank) [1]	0.101796	54.765	4.943717956542969	3	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.40	D0RVG4	Pyruvate kinase OS=Streptococcus sp. 2_1_36FAA OX=469609 GN=HMPREF0847_01285 PE=3 SV=1	root (No rank) [1]	0.101796	54.707	4.990180969238281	3	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.40	F9PE10	Pyruvate kinase OS=Streptococcus infantis X OX=997830 GN=pyk PE=3 SV=1	root (No rank) [1]	0.0998	54.666	5.012718200683594	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.40	F2BSZ1	Pyruvate kinase OS=Streptococcus sanguinis SK1057 OX=888821 GN=pyk PE=3 SV=1	root (No rank) [1]	0.101796	54.763	4.929939270019531	2	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.40	F0FS89	Pyruvate kinase OS=Streptococcus sanguinis SK678 OX=888819 GN=pyk PE=3 SV=1	root (No rank) [1]	0.101796	54.79	4.920326232910156	2	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.40	F3UBJ3	Pyruvate kinase OS=Streptococcus sanguinis SK1056 OX=888820 GN=pyk PE=3 SV=1	root (No rank) [1]	0.101796	54.746	4.952262878417969	2	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.40	F9E177	Pyruvate kinase OS=Streptococcus sanguinis ATCC 29667 OX=997356 GN=pyk PE=3 SV=1	root (No rank) [1]	0.101796	54.792	4.907936096191406	2	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.40	F0IU26	Pyruvate kinase OS=Streptococcus sanguinis SK160 OX=888812 GN=pyk PE=3 SV=1	root (No rank) [1]	0.101796	54.762	4.915519714355469	2	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.40	F3URE5	Pyruvate kinase OS=Streptococcus sanguinis SK355 OX=888816 GN=pyk PE=3 SV=1	root (No rank) [1]	0.101796	54.76	4.971702575683594	2	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.40	Q5M411	Pyruvate kinase OS=Streptococcus thermophilus (strain ATCC BAA-250 / LMG 18311) OX=264199 GN=pyk PE=3 SV=1	root (No rank) [1]	0.046422	56.555	5.213951110839844	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.40	F9PU60	Pyruvate kinase OS=Streptococcus infantis SK970 OX=1035189 GN=pyk PE=3 SV=1	root (No rank) [1]	0.051896	54.788	5.196754455566406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.40	E6KMA2	Pyruvate kinase OS=Streptococcus oralis ATCC 49296 OX=888049 GN=pyk PE=3 SV=1	root (No rank) [1]	0.053892	54.78	5.138114929199219	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.11	A8AXW1	ATP-dependent 6-phosphofructokinase OS=Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288) OX=467705 GN=pfkA PE=3 SV=1	root (No rank) [1]	0.059524	35.324	5.621009826660156	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.1.-	2.7.1.11	D3H8Q6	ATP-dependent 6-phosphofructokinase OS=Streptococcus mitis (strain B6) OX=365659 GN=pfkA PE=3 SV=1	root (No rank) [1]	0.059701	35.463	5.191413879394531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.7.-	2.7.7.6	D6KQJ9	DNA-directed RNA polymerase subunit beta' OS=Veillonella sp. 6_1_27 OX=450749 GN=rpoC PE=3 SV=1	Firmicutes (Phylum) [1239]	0.024286	156.319	5.670783996582031	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.7.-	2.7.7.6	W3Y416	DNA-directed RNA polymerase subunit beta' OS=Veillonella sp. AS16 OX=936589 GN=rpoC PE=3 SV=1	Firmicutes (Phylum) [1239]	0.024286	156.327	5.639808654785156	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.7.-	2.7.7.6	C4FNB9	DNA-directed RNA polymerase subunit beta' OS=Veillonella dispar ATCC 17748 OX=546273 GN=rpoC PE=3 SV=1	Firmicutes (Phylum) [1239]	0.024443	155.207	5.804512023925781	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.7.-	2.7.7.6	E4LBM2	DNA-directed RNA polymerase subunit beta' OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=rpoC PE=3 SV=1	Firmicutes (Phylum) [1239]	0.024286	156.015	5.711692810058594	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.7.-	2.7.7.6	D1BP71	DNA-directed RNA polymerase subunit beta' OS=Veillonella parvula (strain ATCC 10790 / DSM 2008 / JCM 12972 / Te3) OX=479436 GN=rpoC PE=3 SV=1	Firmicutes (Phylum) [1239]	0.024286	156.289	5.702186584472656	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.7.-	2.7.7.6	D4CP03	DNA-directed RNA polymerase subunit beta' OS=Oribacterium sp. oral taxon 078 str. F0262 OX=608534 GN=rpoC PE=3 SV=1	Firmicutes (Phylum) [1239]	0.007335	137.04	6.481697082519531	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.7.-	2.7.7.6	R6NEY3	DNA-directed RNA polymerase subunit beta' OS=Lachnospiraceae bacterium CAG:364 OX=1262983 GN=rpoC PE=3 SV=1	Firmicutes (Phylum) [1239]	0.007323	137.256	5.696952819824219	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.7.-	2.7.7.6	X8HCV8	DNA-directed RNA polymerase subunit beta' OS=Veillonella sp. ICM51a OX=936591 GN=rpoC PE=3 SV=1	Firmicutes (Phylum) [1239]	0.006424	156.671	5.620155334472656	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.7.-	2.7.7.6	E1L696	DNA-directed RNA polymerase subunit beta' OS=Veillonella atypica ACS-049-V-Sch6 OX=866776 GN=rpoC PE=3 SV=1	Firmicutes (Phylum) [1239]	0.006424	156.699	5.620155334472656	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
2.-.-.-	2.7.-.-	2.7.7.-	2.7.7.6	E1LE26	DNA-directed RNA polymerase subunit beta' OS=Veillonella atypica ACS-134-V-Col7a OX=866778 GN=rpoC PE=3 SV=1	Firmicutes (Phylum) [1239]	0.006424	156.685	5.620155334472656	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
